cellID,layer,x,y,f_cult,farm_hectares,dC_10_1,dC_10_2,dC_10_3,dC_10_4,dC_10_5,dC_20_1,dC_20_2,dC_20_3,dC_20_4,dC_20_5,dC_30_1,dC_30_2,dC_30_3,dC_30_4,dC_30_5
Unique cell ID,County code,Longitude,Latitude,Fraction cultivated,Hectares cultivated,"Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density"
2479,1652,-97.44213338,34.66845274,0.136,34000,0.46113116,0.921730143,1.381797539,1.841333942,2.300339945,0.921730143,1.841333942,2.758816139,3.674181472,4.587434681,1.381797539,2.758816139,4.131071796,5.498580508,6.861358272
2480,2173,-96.89214195,34.67394296,0.026,6500,0.38436327,0.768332723,1.151908736,1.535091688,1.917881956,0.768332723,1.535091688,2.300279917,3.063900434,3.82595626,1.151908736,2.300279917,3.445123744,4.586450419,5.724270141
2481,2170,-96.34209075,34.67684591,0.004,1000,0.385571912,0.770584673,1.155039112,1.538936059,1.922276342,0.770584673,1.538936059,2.30506079,3.068965499,3.830656818,1.155039112,2.30506079,3.450087418,4.590141381,5.725245064
2483,2807,-95.24195643,34.67488921,0.002,500,0.194894942,0.389268577,0.583121726,0.776455208,0.969269846,0.389268577,0.776455208,1.161566458,1.544608888,1.925589062,0.583121726,1.161566458,1.735356347,2.304513542,2.869060194
2484,2069,-94.69194703,34.67002973,0.002,500,0.07000166,0.14011694,0.210345585,0.280687339,0.351141948,0.14011694,0.280687339,0.421709155,0.563180342,0.705098857,0.210345585,0.421709155,0.634083811,0.847462655,1.061838788
2487,874,-93.04259169,34.63993283,0.002,500,0.057380173,0.114665984,0.17185753,0.228954908,0.285958215,0.114665984,0.228954908,0.342867548,0.456404681,0.569567084,0.17185753,0.342867548,0.513032675,0.682355533,0.850838746
2488,1512,-92.49315334,34.62473078,0.004,1000,0.360917594,0.720950393,1.080099872,1.438367507,1.795754771,0.720950393,1.438367507,2.152263138,2.862649084,3.56953714,1.080099872,2.152263138,3.216529611,4.272939103,5.321531428
2489,2510,-91.94394944,34.606946,0.662,165500,0.216501161,0.432887305,0.649158429,0.865314533,1.081355615,0.432887305,0.865314533,1.297281673,1.72878871,2.159835632,0.649158429,1.297281673,1.944369686,2.590422426,3.235439849
2490,1995,-91.39501649,34.58658009,0.636,159000,0.192777737,0.385439713,0.577985962,0.770416521,0.962731423,0.385439713,0.770416521,1.154930703,1.538982536,1.922572299,0.577985962,1.154930703,1.730835159,2.30570027,2.879526973
2491,2960,-90.84639091,34.56363492,0.732,183000,0.195676703,0.391170704,0.586482169,0.781611265,0.976558158,0.391170704,0.781611265,1.171323015,1.560307288,1.948565415,0.586482169,1.171323015,1.754527036,2.336098731,2.916042597
2492,2470,-90.29810897,34.5381126,0.582,145500,0.147340464,0.294714384,0.44212157,0.589561836,0.737034993,0.294714384,0.589561836,0.884540853,1.179649932,1.474887568,0.44212157,0.884540853,1.327252774,1.77025226,2.213534235
2493,1151,-89.7502068,34.51001542,0.09,22500,0.171378985,0.342861208,0.51444618,0.686133413,0.857922417,0.342861208,0.686133413,1.029812705,1.373895174,1.718376912,0.51444618,1.029812705,1.546086379,2.063254008,2.581302398
2494,3097,-89.2027204,34.47934596,0.108,27000,0.176284185,0.352458789,0.528523847,0.704479391,0.880325456,0.352458789,0.704479391,1.056062073,1.407207101,1.757914743,0.528523847,1.056062073,1.582615579,2.108185264,2.632772029
2495,103,-88.6556856,34.44610698,0.138,34500,0.166286348,0.332327898,0.498124942,0.663677773,0.828986683,0.332327898,0.663677773,0.994051965,1.323452814,1.651882657,0.498124942,0.994051965,1.487788965,1.979343836,2.468724474
2496,16,-88.10913804,34.41030148,0.012,3000,0.114187976,0.228432667,0.342733864,0.45709136,0.571504949,0.228432667,0.45709136,0.685974423,0.915080197,1.144407025,0.342733864,0.685974423,1.029716083,1.373953248,1.718680322
2497,16,-87.56311317,34.37193269,0.054,13500,0.121797626,0.243612337,0.365443907,0.487292112,0.609156725,0.243612337,0.487292112,0.731037521,0.974846758,1.218718021,0.365443907,0.731037521,1.096774749,1.462649503,1.82865569
2498,1914,-87.01764624,34.33100404,0.058,14500,0.17473634,0.349496522,0.524280118,0.699086696,0.873915827,0.349496522,0.699086696,1.04876708,1.398534235,1.748384719,0.524280118,1.04876708,1.573449276,2.098315093,2.623352918
2499,8,-86.47277228,34.2875192,0.072,18000,0.134532448,0.269032255,0.403499149,0.53793286,0.672333117,0.269032255,0.53793286,0.806699649,1.075330455,1.34382311,0.403499149,0.806699649,1.209594186,1.612175447,2.014436116
2500,2649,-85.92852609,34.24148204,0.112,28000,0.169149222,0.33822042,0.507213391,0.67612793,0.844963834,0.33822042,0.67612793,1.013720899,1.350997693,1.687956681,0.507213391,1.013720899,1.519517015,2.024596231,2.528953038
2501,2029,-85.38494223,34.19289662,0.074,18500,0.151364709,0.30257945,0.453644357,0.604559566,0.75532521,0.30257945,0.604559566,0.905941425,1.206726107,1.506914689,0.453644357,0.905941425,1.356894843,1.806508252,2.254785291
2502,1259,-84.84205497,34.14176726,0.022,5500,0.180719857,0.361111345,0.541174909,0.720910994,0.900320043,0.361111345,0.720910994,1.079402502,1.436589427,1.792475326,0.541174909,1.079402502,1.614694783,2.147063754,2.676521421
2504,58,-83.75850614,34.03189483,0.006,1500,0.050863818,0.101877844,0.153041733,0.204355141,0.255817726,0.101877844,0.204355141,0.307429141,0.411097093,0.515356244,0.153041733,0.307429141,0.463152941,0.620203844,0.778572567
2505,2222,-83.21791174,33.97316136,0.014,3500,0.059312519,0.118606556,0.177882093,0.237139114,0.296377601,0.118606556,0.237139114,0.355597539,0.473981694,0.592291444,0.177882093,0.355597539,0.533145878,0.710526653,0.887739404
2506,737,-82.67814833,33.91190309,0.008,2000,0.194447537,0.38833951,0.581676714,0.774459943,0.966689993,0.38833951,0.774459943,1.158367658,1.540069013,1.919570366,0.581676714,1.158367658,1.730094292,2.296878075,2.858740467
2508,389,-81.60124542,33.78183345,0.084,21000,0.132238616,0.264340053,0.39630441,0.528131788,0.659822289,0.264340053,0.528131788,0.791376012,1.054073528,1.316225143,0.39630441,0.791376012,1.185217523,1.57783166,1.969221139
2509,2244,-81.06417059,33.71303317,0.118,29500,0.067979909,0.135990288,0.204031069,0.272102182,0.340203557,0.135990288,0.272102182,0.408335128,0.544688575,0.681161971,0.204031069,0.408335128,0.612910314,0.817754765,1.022866618
2510,1200,-80.52805605,33.6417303,0.288,72000,0.087140827,0.174271687,0.261392557,0.348503415,0.435604237,0.174271687,0.348503415,0.522695002,0.69684627,0.870957036,0.261392557,0.522695002,0.783906727,1.045027122,1.30605558
2511,2323,-79.99293325,33.56793082,0.134,33500,0.053890817,0.107893976,0.162009221,0.216236297,0.270574947,0.107893976,0.216236297,0.325024917,0.434257792,0.543932876,0.162009221,0.325024917,0.489040185,0.654048126,0.820041837
2512,2400,-79.45883329,33.49164089,0.078,19500,0.04128005,0.082666591,0.124159401,0.165758256,0.207462932,0.082666591,0.165758256,0.249273205,0.33320965,0.417565801,0.124159401,0.249273205,0.375335374,0.50233987,0.630280656
2513,1320,-114.6903029,32.70092875,0.25,62500,0.120421474,0.240608478,0.360561389,0.48028058,0.599766426,0.240608478,0.48028058,0.719019302,0.956827643,1.193708599,0.360561389,0.719019302,1.075383857,1.429665168,1.781873352
2514,1320,-114.1637006,32.78729273,0.114,28500,0.103574105,0.206976732,0.310208152,0.413268632,0.516158442,0.206976732,0.413268632,0.618877852,0.823806547,1.028056871,0.310208152,0.618877852,0.92601637,1.231630978,1.535728944
2515,1320,-113.6359665,32.87120443,0.074,18500,0.101696359,0.203206954,0.304532087,0.405672056,0.506627164,0.203206954,0.405672056,0.607397709,0.808386314,1.008640273,0.304532087,0.607397709,0.908604974,1.208161989,1.506076862
2516,1879,-113.1071298,32.9526572,0.12,30000,0.082257613,0.164409487,0.246455783,0.328396661,0.410232281,0.164409487,0.328396661,0.491962804,0.6551092,0.817837132,0.246455783,0.491962804,0.736525394,0.980147883,1.222834602
2517,1879,-112.5772199,33.03164453,0.08,20000,0.084229169,0.168376661,0.252442595,0.33642709,0.420330266,0.168376661,0.33642709,0.504152241,0.671553066,0.838630518,0.252442595,0.504152241,0.755132154,1.00538555,1.254915644
2518,2837,-112.0462664,33.10816008,0.252,63000,0.110059173,0.219997747,0.329815898,0.439513804,0.549091643,0.219997747,0.439513804,0.658549594,0.877106539,1.095186061,0.329815898,0.658549594,0.986205889,1.312789584,1.63830548
2519,2837,-111.5142996,33.18219765,0.194,48500,0.105758388,0.211388054,0.316889185,0.422261966,0.527506584,0.211388054,0.422261966,0.632623226,0.842473329,1.051813767,0.316889185,0.632623226,0.947207163,1.260646033,1.572944875
2522,2937,-109.9126262,33.38938289,0.002,500,0.063829761,0.127676072,0.191538905,0.255418236,0.319314037,0.127676072,0.255418236,0.383226283,0.511100001,0.639039181,0.191538905,0.383226283,0.575061422,0.767043611,0.959172141
2528,1047,-106.6861498,33.73608608,0.008,2000,0.208918019,0.417573221,0.625965885,0.834096291,1.041964721,0.417573221,0.834096291,1.249571453,1.664000948,2.077387017,0.625965885,1.249571453,1.870824271,2.489731904,3.106301918
2533,1897,-103.9780719,33.95546943,0.002,500,0.239287108,0.478295031,0.717023964,0.955474104,1.193645646,0.478295031,0.955474104,1.431538788,1.906490654,2.38033127,0.717023964,1.431538788,2.14354977,2.853062207,3.560081394
2534,2784,-103.4347517,33.99171157,0.278,69500,0.196169295,0.39216522,0.587987854,0.783637272,0.979113551,0.39216522,0.783637272,1.174416768,1.564504322,1.953900546,0.587987854,1.174416768,1.759288812,2.342606054,2.924370564
2535,394,-102.8909441,34.02540094,0.388,97000,0.237132447,0.474020199,0.710663332,0.947061921,1.183216042,0.474020199,0.947061921,1.419125771,1.890212354,2.360322274,0.710663332,1.419125771,2.125389359,2.829456135,3.531328138
2536,1547,-102.346684,34.05653456,0.578,144500,0.286990289,0.573691817,0.860104649,1.146228852,1.432064493,0.573691817,1.146228852,1.717611638,2.287840705,2.856916584,0.860104649,1.717611638,2.57252276,3.424839805,4.274564566
2537,1964,-101.8020067,34.08510968,0.736,184000,0.44197862,0.883892788,1.325741777,1.767524859,2.209241309,0.883892788,1.767524859,2.650890399,3.533983595,4.416798632,1.325741777,2.650890399,3.975426246,5.299329696,6.622581125
2538,1055,-101.2569474,34.11112377,0.518,129500,0.435373363,0.870737867,1.306092682,1.741436977,2.176769922,0.870737867,1.741436977,2.612090686,3.482692349,4.35323532,1.306092682,2.612090686,3.917971586,5.223712954,6.529292363
2539,1330,-100.7115417,34.13457451,0.122,30500,0.216665352,0.433090663,0.649276135,0.865221971,1.080928373,0.433090663,0.865221971,1.296395543,1.726612997,2.155875953,0.649276135,1.296395543,1.941363686,2.584186031,3.224868042
2540,2678,-100.1658251,34.1554598,0.152,38000,0.3134008,0.626486534,0.93925737,1.251713475,1.563855017,0.626486534,1.251713475,1.875682165,2.498393948,3.119850167,0.93925737,1.875682165,2.809278919,3.740052166,4.66800644
2541,875,-99.61983355,34.17377779,0.456,114000,0.272585175,0.54485439,0.816807939,1.088446113,1.359769206,0.54485439,1.088446113,1.630777509,2.171850916,2.711668675,0.816807939,1.630777509,2.441916606,3.250233125,4.055734962
2542,1379,-99.07360277,34.18952684,0.55,137500,0.320763033,0.641108803,0.961037771,1.280550399,1.599647151,0.641108803,1.280550399,1.918328488,2.554446766,3.188908932,0.961037771,1.918328488,2.871884632,3.821718684,4.767843125
2543,604,-98.52716877,34.20270553,0.552,138000,0.335858356,0.67118612,1.005983923,1.340252398,1.673992177,0.67118612,1.340252398,2.007203891,2.672045657,3.334782753,1.005983923,2.007203891,3.003676973,3.995420234,4.982450741
2544,2817,-97.98056757,34.21331268,0.236,59000,0.395715943,0.790941436,1.185676985,1.57992309,1.973680254,0.790941436,1.57992309,2.366948982,3.152023135,3.935149572,1.185676985,2.366948982,3.543829567,4.716332314,5.884470799
2545,3008,-97.43383527,34.22134734,0.096,24000,0.335491296,0.670625613,1.00540328,1.339824627,1.673889982,0.670625613,1.339824627,2.007599677,2.6739534,3.338888433,1.00540328,2.007599677,3.006598088,4.002407411,4.995036546
2546,1386,-96.88700804,34.22680878,0.024,6000,0.344090455,0.687861691,1.031314034,1.374447809,1.717263343,0.687861691,1.374447809,2.059760959,2.743803743,3.426578764,1.031314034,2.059760959,3.085349561,4.108088628,5.127986945
2547,2165,-96.34012206,34.22969652,0.01,2500,0.359000357,0.717524607,1.075573272,1.433146878,1.790245946,0.717524607,1.433146878,2.146871002,2.858701168,3.568641566,1.075573272,2.146871002,3.213907326,4.276696383,5.335252308
2550,1838,-94.69947384,34.22291606,0.002,500,0.106349445,0.21252321,0.318521471,0.424344403,0.529992182,0.21252321,0.424344403,0.635464984,0.845886363,1.055609946,0.318521471,0.635464984,0.950835291,1.264637141,1.576875284
2552,2036,-93.60607857,34.20552864,0.002,500,0.096041215,0.191987506,0.287838896,0.383595407,0.479257064,0.191987506,0.383595407,0.57482389,0.765673138,0.956143339,0.287838896,0.57482389,0.860955608,1.146234678,1.430661725
2553,2677,-93.05960047,34.19297679,0.024,6000,0.229166999,0.457999843,0.686498931,0.914664662,1.142497435,0.457999843,0.914664662,1.36999765,1.824002002,2.276680914,0.686498931,1.36999765,2.050506939,2.728037581,3.402600357
2555,2667,-91.96726363,34.16016245,0.358,89500,0.215155731,0.430250909,0.645285459,0.860259306,1.075172376,0.430250909,0.860259306,1.290024592,1.71954617,2.14882344,0.645285459,1.290024592,1.934215381,2.577855804,3.220943843
2556,2324,-91.42147674,34.1399029,0.59,147500,0.178601445,0.357130674,0.535587676,0.713972437,0.892284948,0.357130674,0.713972437,1.070525196,1.426788855,1.78276332,0.535587676,1.070525196,1.604812243,2.138448498,2.671433643
2557,2683,-90.87599196,34.11707744,0.53,132500,0.127543291,0.254961366,0.382254358,0.509422399,0.636465619,0.254961366,0.509422399,0.763384151,1.016847675,1.269814027,0.382254358,0.763384151,1.143392932,1.522284258,1.900061684
2558,2154,-90.33084493,34.09168809,0.786,196500,0.113874745,0.227792122,0.341751957,0.455754073,0.569798294,0.227792122,0.455754073,0.683884446,0.912181834,1.140644833,0.341751957,0.683884446,1.02639272,1.369272034,1.712517641
2559,582,-89.78607119,34.06373712,0.07,17500,0.119567025,0.239255063,0.359063761,0.478992768,0.599041734,0.239255063,0.478992768,0.719210307,0.959904871,1.20107365,0.359063761,0.719210307,1.080430159,1.442713835,1.806051856
2560,2684,-89.24170613,34.03322702,0.158,39500,0.124597607,0.249127767,0.373590485,0.497985764,0.622313608,0.249127767,0.497985764,0.74657402,0.994892565,1.242941427,0.373590485,0.74657402,1.118950704,1.490720636,1.861883916
2561,1107,-88.69778496,34.00016048,0.174,43500,0.098726954,0.197493913,0.296300749,0.395147337,0.49403355,0.197493913,0.395147337,0.592959262,0.790928675,0.989054564,0.296300749,0.592959262,0.889972123,1.187335917,1.48504723
2562,66,-88.15434274,33.96454041,0.026,6500,0.146040022,0.292026642,0.437959775,0.583839336,0.72966524,0.292026642,0.583839336,0.875437403,1.166820162,1.457986933,0.437959775,0.875437403,1.312430588,1.748937037,2.184954453
2563,1662,-87.61141431,33.92636997,0.018,4500,0.035807529,0.071637521,0.107489871,0.143364478,0.17926124,0.071637521,0.143364478,0.215180054,0.287083431,0.359073789,0.107489871,0.215180054,0.323067788,0.431150311,0.53942486
2564,8,-87.06903435,33.8856525,0.01,2500,0.173415465,0.346619144,0.51961101,0.692391039,0.864959205,0.346619144,0.692391039,1.037315481,1.381392262,1.724621177,0.51961101,1.037315481,1.553112716,2.067002019,2.578982694
2565,1110,-86.52723731,33.84239155,0.018,4500,0.120489036,0.240973108,0.361451935,0.481925238,0.602392738,0.240973108,0.481925238,0.722854155,0.96375762,1.204633397,0.361451935,0.722854155,1.084199109,1.445479248,1.80668702
2566,1383,-85.98605739,33.79659089,0.024,6000,0.155398793,0.310694732,0.465887698,0.620977569,0.775964225,0.310694732,0.620977569,0.930847546,1.240303699,1.549345064,0.465887698,0.930847546,1.394876291,1.857970677,2.320127452
2567,2767,-85.4455286,33.74825449,0.01,2500,0.206189831,0.412164064,0.617922999,0.823466939,1.028796185,0.412164064,0.823466939,1.233911038,1.643498773,2.052232558,0.617922999,1.233911038,1.847972259,2.460114804,3.070346818
2568,2017,-84.90568466,33.69738653,0.002,500,0.032725406,0.065636608,0.098733296,0.132015161,0.165481894,0.065636608,0.132015161,0.199133184,0.2669882,0.335577735,0.098733296,0.199133184,0.301191307,0.404899313,0.510248844
2569,1250,-84.36655905,33.64399139,0.004,1000,0.045384629,0.090913325,0.136585845,0.182401947,0.228361388,0.090913325,0.182401947,0.274463925,0.367097317,0.460300183,0.136585845,0.274463925,0.413627687,0.554070582,0.695786057
2570,2511,-83.82818495,33.58807363,0.016,4000,0.073965635,0.147901822,0.22180859,0.295685969,0.369533988,0.147901822,0.295685969,0.443352677,0.590902179,0.738334711,0.22180859,0.443352677,0.664633052,0.885650508,1.106405838
2571,2343,-83.29059529,33.529638,0.016,4000,0.046046204,0.092208066,0.138485382,0.18487795,0.231385567,0.092208066,0.18487795,0.27800803,0.37159668,0.465642277,0.138485382,0.27800803,0.418562462,0.560143196,0.702744752
2572,431,-82.75382269,33.46868947,0.02,5000,0.150848376,0.301561632,0.452139853,0.602583124,0.752891531,0.301561632,0.602583124,0.90306516,1.203008422,1.502413593,0.452139853,0.90306516,1.352778226,1.801281358,2.248576863
2573,2050,-82.21789944,33.40523316,0.046,11500,0.143856859,0.287699187,0.431526864,0.575339768,0.719137778,0.287699187,0.575339768,0.862920773,1.150441236,1.437900187,0.431526864,0.862920773,1.294178461,1.725296659,2.156272099
2574,389,-81.68285755,33.33927439,0.058,14500,0.094340513,0.188668593,0.282984214,0.377287352,0.471577979,0.188668593,0.377287352,0.565856072,0.754374549,0.942842579,0.282984214,0.565856072,0.848614883,1.131259957,1.413790604
2575,2632,-81.14872867,33.27081865,0.21,52500,0.146621071,0.293113888,0.439478556,0.585715176,0.731823852,0.293113888,0.585715176,0.877804688,1.169383249,1.460451684,0.439478556,0.877804688,1.314981181,1.751010819,2.185896388
2576,3088,-80.61554412,33.19987161,0.138,34500,0.079086719,0.158197283,0.237331595,0.316489559,0.395671082,0.158197283,0.316489559,0.474876066,0.63335604,0.791928717,0.237331595,0.474876066,0.712630838,0.950593335,1.18876098
2577,861,-80.08333488,33.1264391,0.028,7000,0.114588488,0.229223974,0.34390629,0.458635268,0.57341074,0.229223974,0.458635268,0.688232537,0.918014432,1.147979606,0.34390629,0.688232537,1.032974193,1.378126713,1.72368555
2578,1355,-79.55213156,33.05052711,0.004,1000,0.082665195,0.165474749,0.248428428,0.331525998,0.414767227,0.165474749,0.331525998,0.49815188,0.665350527,0.833120072,0.248428428,0.49815188,0.749164054,1.001458648,1.255029361
2581,1879,-113.0113263,32.5116487,0.002,500,0.031830457,0.063650538,0.095460258,0.127259634,0.15904868,0.063650538,0.127259634,0.190827412,0.254353998,0.317839516,0.095460258,0.190827412,0.286101883,0.38128409,0.476374454
2583,2837,-111.9561704,32.66639575,0.116,29000,0.142130364,0.284011401,0.425643478,0.567026961,0.708162218,0.284011401,0.567026961,0.849049615,1.130082297,1.410127942,0.425643478,0.849049615,1.270228316,1.689189485,2.105943028
2584,2837,-111.4270825,32.74007139,0.27,67500,0.146768617,0.293242454,0.439421948,0.585307539,0.730899664,0.293242454,0.585307539,0.87619876,1.165919622,1.454473628,0.439421948,0.87619876,1.310342263,1.741864283,2.170776648
2586,2937,-110.3660374,32.87999753,0.004,1000,0.143219501,0.286311222,0.429275259,0.572111706,0.714820657,0.286311222,0.572111706,0.857402207,1.142183479,1.426456278,0.429275259,0.857402207,1.284383391,1.710221359,2.13491866
2587,2937,-109.8341413,32.94623675,0.09,22500,0.249649927,0.499080536,0.748291953,0.997284303,1.24605771,0.499080536,0.997284303,1.494612301,1.991065534,2.486645004,0.748291953,1.494612301,2.238964427,2.981351713,3.721777541
2588,207,-109.3013708,33.00998616,0.004,1000,0.215948749,0.431576028,0.646882342,0.861868198,1.076534102,0.431576028,0.861868198,1.290880561,1.718617166,2.145082064,0.646882342,1.290880561,1.932008325,2.570279305,3.205707167
2589,979,-108.7677574,33.07124055,0.002,500,0.10804799,0.215966067,0.323754351,0.431412967,0.538942037,0.215966067,0.431412967,0.646341682,0.860753192,1.074648475,0.323754351,0.646341682,0.9677653,1.288028512,1.607134624
2592,622,-107.1621783,33.23998405,0.004,1000,0.131727223,0.263411775,0.395053726,0.526653142,0.658210091,0.263411775,0.526653142,0.789724642,1.05262682,1.315360218,0.395053726,0.789724642,1.184014583,1.577925379,1.971458862
2594,1681,-106.0881671,33.339917,0.004,1000,0.099489692,0.198953985,0.298392906,0.397806478,0.497194727,0.198953985,0.397806478,0.596557677,0.795207779,0.993756982,0.298392906,0.596557677,0.89449498,1.192205485,1.489689859
2595,2427,-105.5501724,33.38610177,0.004,1000,0.09586211,0.191926331,0.288192303,0.384659668,0.481328067,0.191926331,0.384659668,0.578197141,0.772535876,0.967673002,0.288192303,0.578197141,0.87000482,1.163605644,1.45898992
2597,1897,-104.4723721,33.47088829,0.11,27500,0.190161017,0.380171005,0.570030164,0.759738697,0.949296805,0.380171005,0.759738697,1.138704688,1.517070589,1.89483801,0.570030164,1.138704688,1.706029009,2.272008563,2.836648787
2598,1897,-103.9326337,33.50948283,0.002,500,0.210020537,0.419823971,0.629410608,0.838780751,1.047934707,0.419823971,0.838780751,1.256872778,1.674102489,2.090472322,0.629410608,1.256872778,1.882394738,2.505984715,3.127650936
2599,235,-103.392382,33.54554039,0.04,10000,0.177537441,0.354961049,0.532270811,0.709466716,0.886548754,0.354961049,0.709466716,1.063516913,1.417111551,1.770250541,0.532270811,1.063516913,1.593738007,2.122933793,2.651103968
2600,674,-102.851651,33.57905789,0.398,99500,0.198871833,0.397569322,0.596092532,0.794441532,0.992616386,0.397569322,0.794441532,1.190617162,1.586096746,1.980880816,0.596092532,1.190617162,1.783575687,2.374969904,2.964801612
2601,1931,-102.3104753,33.61003242,0.662,165500,0.3555334,0.710623671,1.06527103,1.419475696,1.773237887,0.710623671,1.419475696,2.126557822,2.831871794,3.53541936,1.06527103,2.126557822,3.183866269,4.237202264,5.286571701
2602,419,-101.7688893,33.63846131,0.74,185000,0.381089232,0.761916748,1.142482373,1.522785931,1.902827246,0.761916748,1.522785931,2.282606143,3.041375978,3.799094032,1.142482373,2.282606143,3.420366565,4.555758898,5.688778399
2603,542,-101.2269279,33.66434209,0.54,135000,0.387000513,0.773974337,1.160920773,1.547839124,1.934728692,0.773974337,1.547839124,2.321588778,3.095217715,3.868720351,1.160920773,2.321588778,3.48198517,4.642091103,5.801887732
2604,1422,-100.684626,33.68767252,0.128,32000,0.262014006,0.523763093,0.785247451,1.046467268,1.307422731,0.523763093,1.046467268,1.568114029,2.088704886,2.608241344,0.785247451,1.568114029,2.34860482,3.12672491,3.902479383
2605,2334,-100.1420185,33.70845054,0.096,24000,0.223274397,0.446295986,0.669064997,0.891581664,1.113846218,0.446295986,0.891581664,1.335858891,1.779129524,2.221395419,0.669064997,1.335858891,2.000387948,2.662658432,3.32267661
2606,999,-99.59914072,33.72667436,0.328,82000,0.276562387,0.552761306,0.828597138,1.104070265,1.379181072,0.552761306,1.104070265,1.653929939,2.202343389,2.749313675,0.828597138,1.653929939,2.476008736,3.294843858,4.110445636
2607,300,-99.05602778,33.74234237,0.194,48500,0.337557153,0.674672963,1.011347859,1.34758227,1.683376628,0.674672963,1.34758227,2.018731361,2.688123675,3.355762652,1.011347859,2.018731361,3.022162116,4.02165173,5.017211814
2608,392,-98.51271507,33.7554532,0.178,44500,0.280987566,0.56177357,0.842357981,1.122740768,1.402921901,0.56177357,1.122740768,1.682901347,2.242255059,2.800801658,0.842357981,1.682901347,2.521629263,3.358540897,4.193635414
2609,3083,-97.96923801,33.7660057,0.12,30000,0.386617575,0.772839447,1.158665963,1.544097471,1.929134317,0.772839447,1.544097471,2.313776851,3.081880367,3.848410799,1.158665963,2.313776851,3.465342045,4.613370927,5.757872878
2610,1979,-97.4256321,33.77399894,0.098,24500,0.293946396,0.587643392,0.881091204,1.174290046,1.467240137,0.587643392,1.174290046,1.75994169,2.34460005,2.928266852,0.881091204,1.75994169,2.636557288,3.510943824,4.383107126
2611,2497,-96.88193287,33.77943222,0.084,21000,0.238589797,0.477107816,0.715553973,0.953928187,1.192230375,0.477107816,0.953928187,1.430460454,1.906703956,2.382658034,0.715553973,1.430460454,2.144717215,2.858322029,3.571272669
2612,2168,-96.33817589,33.78230507,0.074,18500,0.336371658,0.672443958,1.008217215,1.343691745,1.678867867,0.672443958,1.343691745,2.013745895,2.682608939,3.350283411,1.008217215,2.013745895,3.016594589,4.016771843,5.014286205
2613,2392,-95.79439678,33.78261722,0.174,43500,0.301422968,0.602723061,0.903900309,1.204954742,1.505886392,0.602723061,1.204954742,1.80669529,2.407944951,3.008703971,0.903900309,1.80669529,2.708385776,3.608972597,4.508456584
2614,2925,-95.25063112,33.78036866,0.064,16000,0.264003995,0.527820172,0.791448653,1.054889558,1.31814301,0.527820172,1.054889558,1.58120913,2.106779861,2.631602723,0.791448653,1.58120913,2.369284715,3.155678687,3.94039433
2615,1838,-94.70691453,33.77555958,0.1,25000,0.226436153,0.452796745,0.679081764,0.905291202,1.131425047,0.452796745,0.905291202,1.357483289,1.809372923,2.26096002,0.679081764,1.357483289,2.035204294,2.712244497,3.38860362
2616,2818,-94.16328259,33.76819039,0.046,11500,0.218480802,0.436995433,0.655543726,0.874125512,1.092740622,0.436995433,0.874125512,1.311388889,1.748784219,2.186310156,0.655543726,1.311388889,1.967530946,2.623965353,3.280687567
2617,694,-93.61977084,33.75826176,0.008,2000,0.093934118,0.188098885,0.282493849,0.377118559,0.471972567,0.188098885,0.377118559,0.56705542,0.757905862,0.949666279,0.282493849,0.56705542,0.853672549,1.142333068,1.433024812
